ID_Processo,Data_Distribuicao,Tipo_Acao,Tempo_Tramitacao_Meses,Tempo_Liquidacao_Meses,Valor_Efetivado_BRL
PRC-202379,2022-09-03,Cível,21,4,70260.18
PRC-201944,2022-09-03,Cível,40,5,110093.33
PRC-201704,2022-09-05,Trabalhista,20,2,43798.68
PRC-202308,2022-09-07,Fraude,29,4,368062.95
PRC-201270,2022-09-07,Trabalhista,20,5,56952.23
PRC-200001,2022-09-07,Cível,68,4,178941.43
PRC-201275,2022-09-08,Fraude,39,5,371747.79
PRC-201679,2022-09-08,Trabalhista,34,5,62354.21
PRC-200544,2022-09-09,Trabalhista,42,1,83476.19
PRC-200404,2022-09-11,Trabalhista,21,4,78231.77
PRC-202253,2022-09-11,Cível,34,1,124744.53
PRC-201993,2022-09-11,Fraude,28,5,306277.03
PRC-201939,2022-09-12,Fraude,26,3,273456.55
PRC-201179,2022-09-12,Trabalhista,52,5,79791.39
PRC-201316,2022-09-13,Trabalhista,34,4,55029.19
PRC-200816,2022-09-14,Trabalhista,30,5,74406.67
PRC-200653,2022-09-14,Cível,23,4,122546.43
PRC-201182,2022-09-14,Trabalhista,29,5,74539.48
PRC-201343,2022-09-16,Cível,37,2,104440.67
PRC-201243,2022-09-16,Cível,21,5,119333.8
PRC-200205,2022-09-19,Fraude,14,4,296193.74
PRC-202302,2022-09-19,Trabalhista,24,4,65191.24
PRC-200896,2022-09-19,Trabalhista,42,2,64219.77
PRC-201326,2022-09-20,Trabalhista,23,5,81379.18
PRC-202016,2022-09-20,Trabalhista,31,6,64877.16
PRC-200254,2022-09-20,Trabalhista,33,5,58241.51
PRC-200013,2022-09-21,Trabalhista,36,5,77545.94
PRC-201162,2022-09-21,Trabalhista,29,4,74586.65
PRC-202331,2022-09-21,Fraude,24,7,423827.25
PRC-201936,2022-09-22,Trabalhista,27,2,63114.28
PRC-202461,2022-09-24,Cível,50,3,138016.08
PRC-201723,2022-10-01,Fraude,28,3,281342.81
PRC-202013,2022-10-02,Fraude,24,5,342445.09
PRC-201213,2022-10-02,Cível,16,3,115518.13
PRC-201918,2022-10-02,Trabalhista,48,2,74987.04
PRC-200741,2022-10-03,Trabalhista,39,4,83982.99
PRC-200136,2022-10-03,Trabalhista,42,1,82147.07
PRC-202366,2022-10-03,Fraude,25,4,284107.25
PRC-200954,2022-10-05,Trabalhista,12,4,49047.97
PRC-200096,2022-10-06,Trabalhista,23,2,69183.06
PRC-200563,2022-10-09,Fraude,17,3,468155.84
PRC-201088,2022-10-10,Cível,24,9,132634.23
PRC-201423,2022-10-10,Fraude,35,3,355519.98
PRC-200957,2022-10-12,Fraude,48,4,423690.25
PRC-200138,2022-10-13,Trabalhista,33,2,81744.44
PRC-201202,2022-10-15,Fraude,21,4,256760.81
PRC-200016,2022-10-16,Trabalhista,19,4,74489.21
PRC-202238,2022-10-16,Fraude,63,7,542571.93
PRC-200970,2022-10-16,Trabalhista,20,7,67561.67
PRC-201490,2022-10-17,Trabalhista,22,5,60622.72
PRC-201696,2022-10-18,Fraude,22,4,288180.94
PRC-200170,2022-10-18,Trabalhista,21,2,67783.29
PRC-202064,2022-10-18,Fraude,24,4,359875.77
PRC-200317,2022-10-18,Trabalhista,45,3,62750.64
PRC-200439,2022-10-19,Fraude,17,2,264019.06
PRC-201761,2022-10-20,Cível,27,2,97963.97
PRC-202291,2022-10-21,Trabalhista,74,1,108788.81
PRC-201152,2022-10-21,Trabalhista,30,1,64841.51
PRC-202254,2022-10-22,Cível,26,4,152000.17
PRC-201169,2022-10-23,Trabalhista,17,3,49311.14
PRC-201117,2022-10-24,Cível,21,2,82734.63
PRC-200268,2022-10-24,Trabalhista,13,4,70721.38
PRC-200208,2022-10-26,Fraude,51,3,324625.52
PRC-201657,2022-10-27,Trabalhista,26,4,86169.67
PRC-202156,2022-10-28,Fraude,18,5,327375.07
PRC-201458,2022-10-31,Trabalhista,54,6,83738.19
PRC-200036,2022-11-03,Trabalhista,22,5,64187.69
PRC-202090,2022-11-03,Cível,98,5,155485.91
PRC-200813,2022-11-05,Cível,34,5,118151.02
PRC-200999,2022-11-06,Trabalhista,37,2,87880.68
PRC-201945,2022-11-07,Trabalhista,25,2,57128.74
PRC-201875,2022-11-07,Trabalhista,15,7,83859.33
PRC-202147,2022-11-08,Trabalhista,28,3,49809.1
PRC-200701,2022-11-08,Fraude,38,6,402297.95
PRC-200168,2022-11-08,Fraude,40,4,543913.82
PRC-200355,2022-11-08,Trabalhista,45,1,99660.37
PRC-201852,2022-11-09,Cível,15,8,72995.4
PRC-201242,2022-11-09,Cível,18,4,89128.69
PRC-201419,2022-11-10,Cível,33,4,134545.61
PRC-201013,2022-11-10,Fraude,18,2,340207.13
PRC-200778,2022-11-12,Cível,24,4,161926.25
PRC-200258,2022-11-12,Trabalhista,47,4,96207.35
PRC-201379,2022-11-12,Trabalhista,13,3,45041.68
PRC-200678,2022-11-13,Cível,27,3,133086.04
PRC-201520,2022-11-14,Fraude,16,2,413702.53
PRC-201717,2022-11-14,Trabalhista,22,3,58015.94
PRC-200601,2022-11-15,Trabalhista,27,5,53329.93
PRC-202180,2022-11-15,Trabalhista,26,7,55654.51
PRC-200849,2022-11-16,Trabalhista,22,2,83414.48
PRC-201534,2022-11-17,Trabalhista,45,5,76946.19
PRC-202215,2022-11-17,Trabalhista,25,5,63755.66
PRC-200950,2022-11-17,Trabalhista,56,3,90031.95
PRC-201932,2022-11-18,Trabalhista,55,4,92197.59
PRC-202056,2022-11-20,Trabalhista,22,3,61186.78
PRC-202417,2022-11-22,Fraude,30,4,369100.28
PRC-201961,2022-11-22,Trabalhista,44,3,69368.49
PRC-200318,2022-11-23,Trabalhista,21,3,40706.79
PRC-201288,2022-11-24,Fraude,16,5,367878.75
PRC-200781,2022-11-24,Trabalhista,15,3,58936.32
PRC-201544,2022-11-25,Cível,11,5,95269.04
PRC-201129,2022-11-27,Trabalhista,32,3,74582.9
PRC-200343,2022-11-28,Trabalhista,28,2,55539.97
PRC-201778,2022-12-01,Trabalhista,23,2,43785.03
PRC-201155,2022-12-05,Cível,17,5,141526.75
PRC-200646,2022-12-05,Trabalhista,24,4,57956.92
PRC-200104,2022-12-05,Cível,15,4,101311.65
PRC-201505,2022-12-07,Trabalhista,28,2,56814.52
PRC-201328,2022-12-08,Trabalhista,50,4,83748.55
PRC-201800,2022-12-08,Cível,40,5,131183.24
PRC-201559,2022-12-11,Cível,41,3,124387.91
PRC-201188,2022-12-12,Trabalhista,13,4,62619.01
PRC-202316,2022-12-14,Trabalhista,50,5,68827.4
PRC-200132,2022-12-14,Fraude,30,5,304600.96
PRC-201364,2022-12-14,Cível,21,4,110296.82
PRC-200101,2022-12-15,Trabalhista,39,2,77339.02
PRC-201580,2022-12-16,Trabalhista,17,2,43242.55
PRC-202278,2022-12-17,Trabalhista,31,4,76849.43
PRC-200845,2022-12-18,Trabalhista,29,4,79638.0
PRC-200580,2022-12-19,Trabalhista,11,5,50960.48
PRC-202005,2022-12-19,Cível,30,6,78769.14
PRC-200878,2022-12-20,Fraude,20,4,211412.02
PRC-201484,2022-12-20,Trabalhista,48,1,76583.94
PRC-202044,2022-12-21,Cível,19,5,110606.61
PRC-200527,2022-12-21,Trabalhista,9,3,54211.58
PRC-200189,2022-12-21,Trabalhista,23,1,50154.05
PRC-200598,2022-12-24,Trabalhista,25,6,74497.72
PRC-202027,2022-12-25,Cível,28,3,112384.14
PRC-202415,2022-12-26,Cível,63,3,142012.59
PRC-202403,2022-12-27,Trabalhista,23,4,57233.62
PRC-200426,2022-12-28,Trabalhista,25,5,56860.69
PRC-201133,2022-12-28,Trabalhista,34,3,63313.25
PRC-201724,2022-12-29,Trabalhista,13,2,67432.02
PRC-200476,2022-12-30,Fraude,32,5,334590.51
PRC-201602,2022-12-31,Trabalhista,11,4,51895.84
PRC-201025,2022-12-31,Trabalhista,17,4,81858.75
PRC-200547,2023-01-01,Trabalhista,12,1,69461.02
PRC-201908,2023-01-02,Trabalhista,16,3,48888.29
PRC-200172,2023-01-02,Trabalhista,17,3,39670.28
PRC-201550,2023-01-02,Cível,21,2,91812.56
PRC-201010,2023-01-03,Trabalhista,29,1,66121.22
PRC-201095,2023-01-05,Trabalhista,36,7,83556.26
PRC-202219,2023-01-06,Fraude,16,4,269175.25
PRC-201032,2023-01-06,Trabalhista,53,5,84323.4
PRC-201603,2023-01-08,Trabalhista,20,4,65385.6
PRC-200018,2023-01-08,Trabalhista,18,4,69738.35
PRC-200300,2023-01-09,Fraude,20,3,339296.18
PRC-201892,2023-01-09,Cível,15,5,113575.06
PRC-200703,2023-01-12,Fraude,62,8,530406.69
PRC-200891,2023-01-12,Cível,48,3,140311.16
PRC-200406,2023-01-13,Trabalhista,14,7,58507.49
PRC-200260,2023-01-18,Trabalhista,23,5,52958.08
PRC-200525,2023-01-20,Trabalhista,30,4,63504.08
PRC-200787,2023-01-22,Trabalhista,62,3,96478.8
PRC-200237,2023-01-22,Fraude,16,2,342565.0
PRC-201181,2023-01-23,Trabalhista,24,4,73152.43
PRC-200855,2023-01-23,Trabalhista,29,2,55357.04
PRC-200413,2023-01-24,Trabalhista,18,4,77567.14
PRC-202239,2023-01-25,Trabalhista,25,5,49906.54
PRC-201065,2023-01-26,Cível,19,7,113962.06
PRC-201124,2023-01-28,Trabalhista,68,5,116026.58
PRC-200836,2023-01-28,Cível,33,6,125650.81
PRC-202052,2023-01-29,Trabalhista,34,3,60491.65
PRC-200489,2023-01-30,Cível,20,6,97349.96
PRC-200107,2023-01-30,Cível,47,7,129645.66
PRC-200283,2023-01-30,Fraude,79,4,466914.76
PRC-202220,2023-01-30,Cível,24,3,117006.6
PRC-200818,2023-01-30,Fraude,21,2,272609.22
PRC-200437,2023-01-31,Cível,19,6,103317.12
PRC-202368,2023-02-01,Trabalhista,38,4,68223.77
PRC-200988,2023-02-01,Trabalhista,19,3,63406.51
PRC-200985,2023-02-01,Trabalhista,34,3,73140.33
PRC-201619,2023-02-01,Cível,21,3,99551.03
PRC-202406,2023-02-02,Trabalhista,12,8,29854.79
PRC-201601,2023-02-03,Trabalhista,13,3,53641.02
PRC-201552,2023-02-04,Cível,23,2,85780.31
PRC-202474,2023-02-05,Trabalhista,22,5,69069.62
PRC-200006,2023-02-07,Fraude,35,4,318703.29
PRC-201185,2023-02-10,Cível,30,1,114329.43
PRC-202419,2023-02-11,Trabalhista,12,4,66110.44
PRC-202416,2023-02-13,Trabalhista,23,3,61484.16
PRC-202026,2023-02-13,Cível,28,3,100755.33
PRC-201895,2023-02-13,Cível,24,4,86329.71
PRC-202464,2023-02-14,Trabalhista,57,4,81405.68
PRC-202165,2023-02-15,Cível,22,4,136938.68
PRC-201766,2023-02-16,Cível,14,4,104906.66
PRC-201863,2023-02-16,Trabalhista,12,3,63616.57
PRC-202264,2023-02-16,Trabalhista,27,6,69713.96
PRC-202067,2023-02-17,Trabalhista,27,3,66307.44
PRC-201596,2023-02-17,Trabalhista,14,3,84136.6
PRC-202318,2023-02-17,Trabalhista,21,4,88638.5
PRC-200655,2023-02-17,Fraude,24,4,234760.47
PRC-200965,2023-02-18,Trabalhista,15,5,63391.63
PRC-201223,2023-02-18,Cível,22,2,94446.89
PRC-200814,2023-02-18,Cível,18,3,114963.1
PRC-201613,2023-02-20,Trabalhista,17,3,60674.88
PRC-200311,2023-02-21,Fraude,13,5,176882.99
PRC-202499,2023-02-22,Trabalhista,19,5,58924.6
PRC-201755,2023-02-22,Cível,37,5,126777.1
PRC-201598,2023-02-22,Fraude,16,2,423925.61
PRC-202103,2023-02-22,Trabalhista,46,5,78384.92
PRC-200166,2023-02-22,Trabalhista,32,4,58330.45
PRC-201055,2023-02-23,Trabalhista,18,3,70975.59
PRC-201105,2023-02-25,Trabalhista,61,2,80383.87
PRC-201525,2023-02-25,Trabalhista,31,5,62674.59
PRC-201675,2023-02-25,Trabalhista,38,5,86942.57
PRC-201915,2023-02-25,Cível,36,4,131181.3
PRC-202107,2023-02-26,Cível,20,1,99397.94
PRC-202070,2023-02-27,Cível,25,3,116564.33
PRC-200100,2023-02-28,Fraude,22,3,317022.21
PRC-201556,2023-02-28,Trabalhista,22,6,55368.52
PRC-201963,2023-03-02,Trabalhista,35,2,86325.92
PRC-202172,2023-03-03,Trabalhista,38,5,87184.98
PRC-201678,2023-03-03,Trabalhista,39,5,91621.2
PRC-201624,2023-03-03,Trabalhista,22,7,50370.07
PRC-200281,2023-03-06,Trabalhista,21,3,65962.02
PRC-201585,2023-03-07,Fraude,29,4,374549.14
PRC-201695,2023-03-08,Fraude,40,6,445776.99
PRC-200835,2023-03-08,Trabalhista,27,2,82786.31
PRC-201820,2023-03-09,Trabalhista,32,6,62030.84
PRC-202275,2023-03-10,Trabalhista,22,4,77659.84
PRC-201409,2023-03-11,Cível,15,4,74745.57
PRC-200804,2023-03-11,Trabalhista,20,5,54447.36
PRC-200345,2023-03-16,Trabalhista,49,2,78024.25
PRC-201821,2023-03-17,Fraude,12,1,295378.59
PRC-201538,2023-03-18,Trabalhista,17,2,60699.7
PRC-201980,2023-03-18,Trabalhista,55,2,72655.01
PRC-201473,2023-03-19,Trabalhista,26,8,72440.48
PRC-200462,2023-03-19,Cível,14,3,71860.27
PRC-200914,2023-03-20,Trabalhista,27,4,65635.57
PRC-202388,2023-03-21,Cível,50,4,143703.06
PRC-200474,2023-03-23,Trabalhista,29,10,44675.35
PRC-201806,2023-03-23,Trabalhista,43,9,81226.99
PRC-202146,2023-03-23,Trabalhista,11,3,57991.89
PRC-202334,2023-03-23,Fraude,15,4,362698.14
PRC-200823,2023-03-23,Trabalhista,17,4,69030.04
PRC-201621,2023-03-23,Fraude,17,4,267799.21
PRC-202298,2023-03-24,Fraude,37,5,260651.99
PRC-200420,2023-03-25,Cível,24,4,121595.03
PRC-201584,2023-03-25,Cível,37,3,98475.35
PRC-202446,2023-03-26,Trabalhista,19,4,62423.78
PRC-201539,2023-03-26,Trabalhista,14,3,43977.41
PRC-200644,2023-03-27,Fraude,13,6,224069.17
PRC-202192,2023-03-28,Trabalhista,34,7,73765.0
PRC-201827,2023-03-28,Cível,24,5,98799.04
PRC-202493,2023-03-29,Trabalhista,27,5,58240.53
PRC-201315,2023-03-29,Trabalhista,32,3,86276.1
PRC-200379,2023-03-29,Trabalhista,35,6,75373.32
PRC-200699,2023-03-29,Trabalhista,80,3,105722.97
PRC-200352,2023-03-29,Trabalhista,26,3,71164.23
PRC-201455,2023-03-29,Cível,18,4,150343.33
PRC-201733,2023-03-30,Trabalhista,45,2,81243.13
PRC-200444,2023-03-30,Cível,22,6,122434.8
PRC-202448,2023-04-01,Fraude,15,9,293390.56
PRC-200758,2023-04-05,Cível,28,6,120365.98
PRC-200591,2023-04-05,Trabalhista,37,5,71119.56
PRC-200381,2023-04-05,Trabalhista,13,2,46610.57
PRC-201649,2023-04-06,Cível,14,3,66341.86
PRC-201533,2023-04-08,Trabalhista,25,5,62148.25
PRC-200481,2023-04-08,Trabalhista,31,3,81327.83
PRC-201992,2023-04-08,Trabalhista,19,3,84226.88
PRC-200949,2023-04-08,Trabalhista,18,8,38409.43
PRC-200351,2023-04-09,Cível,16,5,94345.9
PRC-200507,2023-04-09,Cível,12,2,107975.42
PRC-200843,2023-04-10,Cível,69,2,150645.96
PRC-201039,2023-04-15,Trabalhista,18,3,52464.85
PRC-201782,2023-04-17,Trabalhista,19,2,39369.99
PRC-201097,2023-04-17,Trabalhista,16,2,64448.23
PRC-200412,2023-04-17,Cível,25,1,94846.22
PRC-200267,2023-04-17,Cível,33,5,130580.45
PRC-202155,2023-04-20,Trabalhista,26,5,66578.59
PRC-201425,2023-04-20,Cível,13,6,70990.56
PRC-200901,2023-04-22,Fraude,17,4,344565.81
PRC-200470,2023-04-22,Fraude,34,3,182629.26
PRC-201402,2023-04-23,Fraude,19,3,332249.97
PRC-201020,2023-04-23,Trabalhista,18,4,66253.38
PRC-202158,2023-04-23,Trabalhista,26,1,85637.38
PRC-201590,2023-04-23,Trabalhista,26,5,88710.05
PRC-201403,2023-04-24,Cível,31,5,128350.38
PRC-202104,2023-04-25,Cível,17,2,115546.53
PRC-202159,2023-04-27,Cível,34,7,139661.79
PRC-201037,2023-04-27,Cível,29,6,129749.48
PRC-200722,2023-04-27,Fraude,24,5,336492.57
PRC-201410,2023-04-28,Trabalhista,21,3,53397.72
PRC-201063,2023-04-28,Trabalhista,28,5,65612.35
PRC-200941,2023-04-28,Trabalhista,17,5,76788.27
PRC-200952,2023-04-29,Trabalhista,14,4,70358.31
PRC-202092,2023-04-29,Trabalhista,30,3,71989.18
PRC-201819,2023-04-29,Trabalhista,27,5,56345.0
PRC-202262,2023-04-29,Cível,16,8,72252.91
PRC-200113,2023-05-01,Cível,32,2,103793.18
PRC-200263,2023-05-01,Trabalhista,27,5,74803.51
PRC-200511,2023-05-02,Trabalhista,28,3,66923.09
PRC-200753,2023-05-03,Trabalhista,14,7,51515.28
PRC-200123,2023-05-03,Fraude,47,4,428105.52
PRC-200092,2023-05-05,Cível,39,5,159364.04
PRC-200063,2023-05-05,Trabalhista,26,3,61688.87
PRC-202332,2023-05-06,Trabalhista,65,1,87582.81
PRC-200926,2023-05-06,Trabalhista,43,4,90025.49
PRC-201386,2023-05-08,Cível,20,4,86484.99
PRC-200832,2023-05-10,Fraude,22,4,375420.25
PRC-201417,2023-05-11,Fraude,33,5,328371.78
PRC-202450,2023-05-11,Trabalhista,63,2,90711.2
PRC-200400,2023-05-12,Fraude,20,5,316977.67
PRC-202359,2023-05-13,Fraude,34,5,359234.82
PRC-201757,2023-05-13,Trabalhista,14,8,55617.37
PRC-200750,2023-05-14,Fraude,35,4,274371.31
PRC-200990,2023-05-14,Cível,15,5,85630.85
PRC-200356,2023-05-15,Fraude,42,1,385130.1
PRC-200105,2023-05-15,Trabalhista,48,3,103086.42
PRC-201138,2023-05-15,Trabalhista,27,1,66338.51
PRC-201500,2023-05-15,Trabalhista,35,3,94993.84
PRC-201247,2023-05-16,Fraude,30,1,346310.74
PRC-200553,2023-05-17,Trabalhista,17,4,66059.75
PRC-201064,2023-05-18,Trabalhista,36,2,72781.84
PRC-202134,2023-05-19,Cível,33,6,97416.36
PRC-201749,2023-05-19,Fraude,34,8,312526.09
PRC-201815,2023-05-21,Cível,49,3,102512.19
PRC-200543,2023-05-23,Trabalhista,17,1,58183.19
PRC-201215,2023-05-23,Trabalhista,15,5,59400.19
PRC-201889,2023-05-24,Cível,13,3,65893.34
PRC-201023,2023-05-24,Cível,39,5,130389.26
PRC-200000,2023-05-25,Trabalhista,18,4,60156.92
PRC-201787,2023-05-27,Trabalhista,15,7,46094.68
PRC-202453,2023-05-27,Trabalhista,16,4,61259.85
PRC-201146,2023-05-28,Cível,14,5,109004.34
PRC-201449,2023-05-30,Trabalhista,19,3,65310.58
PRC-201600,2023-06-01,Trabalhista,13,1,75623.15
PRC-201265,2023-06-01,Fraude,33,4,378634.62
PRC-202071,2023-06-03,Trabalhista,20,2,37087.21
PRC-200384,2023-06-06,Cível,16,6,53650.49
PRC-201335,2023-06-06,Trabalhista,17,2,50600.5
PRC-201053,2023-06-07,Cível,44,3,148765.29
PRC-202144,2023-06-07,Trabalhista,18,4,68832.15
PRC-200810,2023-06-07,Cível,19,1,119727.44
PRC-202435,2023-06-08,Trabalhista,18,1,66587.62
PRC-201748,2023-06-09,Cível,22,4,70496.14
PRC-202127,2023-06-09,Trabalhista,24,4,92267.6
PRC-201307,2023-06-10,Cível,29,4,101879.34
PRC-201763,2023-06-10,Trabalhista,21,6,75127.8
PRC-201299,2023-06-11,Cível,27,6,111066.16
PRC-200407,2023-06-11,Fraude,16,3,371236.69
PRC-200540,2023-06-12,Cível,21,3,79520.68
PRC-200411,2023-06-12,Cível,29,4,97570.9
PRC-202343,2023-06-14,Trabalhista,63,5,103946.31
PRC-200424,2023-06-15,Fraude,48,1,398467.51
PRC-201334,2023-06-15,Cível,27,3,132552.98
PRC-200641,2023-06-17,Trabalhista,10,4,44012.04
PRC-201924,2023-06-17,Cível,30,3,119235.28
PRC-200250,2023-06-18,Trabalhista,21,4,47374.0
PRC-200918,2023-06-18,Cível,26,6,102770.34
PRC-200203,2023-06-19,Cível,32,1,115646.08
PRC-200121,2023-06-19,Cível,29,6,165202.55
PRC-201149,2023-06-20,Cível,24,4,116652.19
PRC-200150,2023-06-21,Cível,32,2,141501.43
PRC-201082,2023-06-22,Trabalhista,21,4,44672.0
PRC-202043,2023-06-23,Fraude,42,1,371249.85
PRC-200021,2023-06-23,Fraude,30,2,292603.04
PRC-200291,2023-06-25,Fraude,24,3,304397.01
PRC-200339,2023-06-27,Fraude,30,6,314379.93
PRC-201172,2023-06-28,Trabalhista,19,5,66501.27
PRC-201342,2023-06-28,Cível,11,3,76266.64
PRC-200164,2023-06-29,Fraude,11,3,434160.89
PRC-200190,2023-06-29,Fraude,33,4,341549.8
PRC-200288,2023-06-30,Trabalhista,21,4,66091.73
PRC-201954,2023-07-01,Cível,39,5,146324.02
PRC-202420,2023-07-01,Trabalhista,16,2,56195.11
PRC-200880,2023-07-01,Trabalhista,20,3,62420.46
PRC-200575,2023-07-02,Cível,39,6,157138.86
PRC-201872,2023-07-04,Trabalhista,35,4,78647.43
PRC-200125,2023-07-04,Trabalhista,19,3,72484.29
PRC-201058,2023-07-05,Trabalhista,18,4,58403.86
PRC-201329,2023-07-05,Trabalhista,34,1,65027.09
PRC-200386,2023-07-06,Trabalhista,38,1,86797.9
PRC-201719,2023-07-08,Trabalhista,55,4,82964.97
PRC-200044,2023-07-08,Trabalhista,22,1,66944.76
PRC-200872,2023-07-09,Trabalhista,41,4,70659.02
PRC-200049,2023-07-09,Trabalhista,24,5,35743.13
PRC-200165,2023-07-10,Cível,42,4,77958.35
PRC-201492,2023-07-11,Trabalhista,41,4,74087.65
PRC-202150,2023-07-13,Trabalhista,48,5,78718.42
PRC-200306,2023-07-13,Trabalhista,67,3,104818.57
PRC-202007,2023-07-14,Cível,12,3,84323.05
PRC-201840,2023-07-18,Trabalhista,60,4,90095.04
PRC-202301,2023-07-18,Trabalhista,30,5,73261.67
PRC-200707,2023-07-19,Cível,66,3,192120.78
PRC-200782,2023-07-20,Trabalhista,38,4,80454.96
PRC-201562,2023-07-22,Cível,19,3,119813.17
PRC-201361,2023-07-22,Trabalhista,36,3,76446.82
PRC-200583,2023-07-22,Trabalhista,16,5,50477.65
PRC-202022,2023-07-24,Cível,32,4,86356.81
PRC-200738,2023-07-24,Trabalhista,28,6,53117.85
PRC-202039,2023-07-25,Trabalhista,22,4,61430.45
PRC-201099,2023-07-26,Trabalhista,19,5,42727.02
PRC-200685,2023-07-26,Trabalhista,22,3,54048.56
PRC-201151,2023-07-27,Cível,22,7,90254.93
PRC-201789,2023-07-29,Trabalhista,48,2,89440.54
PRC-201685,2023-07-31,Cível,45,5,113705.77
PRC-201366,2023-07-31,Cível,52,1,187437.8
PRC-202050,2023-08-01,Trabalhista,40,4,72821.37
PRC-200365,2023-08-01,Trabalhista,27,3,70800.96
PRC-201856,2023-08-02,Cível,10,3,142131.0
PRC-201701,2023-08-02,Trabalhista,38,4,61708.45
PRC-201031,2023-08-03,Trabalhista,21,5,69316.94
PRC-200621,2023-08-03,Trabalhista,49,4,83167.32
PRC-202177,2023-08-03,Trabalhista,23,5,61547.76
PRC-200662,2023-08-04,Trabalhista,38,4,78201.76
PRC-201226,2023-08-05,Trabalhista,29,3,67608.33
PRC-201244,2023-08-05,Cível,55,2,104556.51
PRC-201109,2023-08-06,Trabalhista,32,7,59681.61
PRC-201286,2023-08-07,Fraude,29,5,394829.52
PRC-201420,2023-08-08,Trabalhista,25,6,66090.97
PRC-200002,2023-08-09,Cível,35,5,108316.37
PRC-200919,2023-08-09,Fraude,17,5,303945.05
PRC-200033,2023-08-11,Cível,23,2,74771.17
PRC-202009,2023-08-11,Trabalhista,39,7,82801.15
PRC-202290,2023-08-11,Trabalhista,20,2,52267.37
PRC-202149,2023-08-11,Cível,21,6,105665.33
PRC-202306,2023-08-13,Fraude,16,4,366668.38
PRC-200269,2023-08-13,Trabalhista,26,2,78396.08
PRC-201633,2023-08-14,Cível,19,1,70176.56
PRC-200259,2023-08-15,Fraude,36,6,469265.93
PRC-201314,2023-08-15,Trabalhista,20,5,57565.81
PRC-201451,2023-08-16,Trabalhista,15,4,58988.48
PRC-201125,2023-08-16,Trabalhista,29,3,63300.66
PRC-201836,2023-08-17,Fraude,36,2,444521.31
PRC-201363,2023-08-18,Trabalhista,30,4,76204.95
PRC-201999,2023-08-19,Trabalhista,48,3,79365.45
PRC-202015,2023-08-22,Trabalhista,22,2,70303.47
PRC-200213,2023-08-22,Trabalhista,28,4,51278.24
PRC-201672,2023-08-22,Cível,10,2,120837.46
PRC-201542,2023-08-22,Trabalhista,48,5,69234.49
PRC-201397,2023-08-23,Trabalhista,48,5,86571.15
PRC-202391,2023-08-23,Trabalhista,11,3,35871.18
PRC-202347,2023-08-24,Trabalhista,42,5,96875.73
PRC-202184,2023-08-25,Trabalhista,13,5,89491.08
PRC-200264,2023-08-25,Cível,42,5,128080.4
PRC-202001,2023-08-25,Trabalhista,31,1,60498.29
PRC-200767,2023-08-27,Cível,29,3,157898.36
PRC-200534,2023-08-27,Cível,30,5,83419.98
PRC-200195,2023-08-27,Trabalhista,28,5,77548.16
PRC-200557,2023-08-30,Fraude,22,6,360699.66
PRC-200686,2023-08-31,Trabalhista,17,6,63416.89
PRC-202170,2023-08-31,Trabalhista,29,7,79564.88
PRC-202272,2023-08-31,Trabalhista,21,2,72369.13
PRC-201955,2023-09-01,Cível,26,2,107119.84
PRC-200785,2023-09-04,Cível,14,3,102269.13
PRC-201387,2023-09-05,Fraude,23,5,417149.38
PRC-201570,2023-09-06,Trabalhista,45,2,75194.27
PRC-200905,2023-09-06,Cível,15,3,82625.43
PRC-201770,2023-09-08,Trabalhista,33,6,63369.28
PRC-201327,2023-09-09,Cível,14,2,99126.03
PRC-201650,2023-09-09,Fraude,13,3,272701.38
PRC-200076,2023-09-10,Cível,34,9,133095.91
PRC-200159,2023-09-10,Cível,37,4,137496.58
PRC-200427,2023-09-11,Cível,10,2,94534.79
PRC-201923,2023-09-12,Trabalhista,26,3,53519.61
PRC-201582,2023-09-13,Trabalhista,21,5,52965.85
PRC-200612,2023-09-18,Trabalhista,17,5,65061.89
PRC-201408,2023-09-23,Trabalhista,30,3,53702.58
PRC-202481,2023-09-24,Cível,44,3,119375.33
PRC-200051,2023-09-24,Cível,80,6,185331.22
PRC-200592,2023-09-25,Trabalhista,31,4,58796.75
PRC-201504,2023-09-27,Trabalhista,25,6,63193.42
PRC-202173,2023-09-27,Cível,54,4,142249.82
PRC-200182,2023-09-28,Cível,27,3,114954.41
PRC-200275,2023-09-29,Trabalhista,9,4,64237.72
PRC-201785,2023-10-01,Cível,31,7,130222.54
PRC-200700,2023-10-01,Trabalhista,27,7,78816.67
PRC-201814,2023-10-01,Fraude,35,5,346163.04
PRC-200187,2023-10-02,Trabalhista,17,5,54267.58
PRC-200184,2023-10-03,Trabalhista,31,2,73631.9
PRC-200599,2023-10-03,Fraude,24,3,395249.42
PRC-201516,2023-10-03,Trabalhista,35,6,59025.79
PRC-201760,2023-10-03,Trabalhista,19,3,78995.46
PRC-200212,2023-10-04,Trabalhista,42,5,81117.48
PRC-200894,2023-10-05,Trabalhista,51,4,65077.82
PRC-201318,2023-10-05,Fraude,31,5,313834.47
PRC-201036,2023-10-05,Trabalhista,27,9,66357.48
PRC-200800,2023-10-06,Cível,56,1,170419.19
PRC-201232,2023-10-07,Trabalhista,45,4,76644.19
PRC-201764,2023-10-07,Trabalhista,34,5,51968.85
PRC-200820,2023-10-08,Cível,29,2,118395.4
